Wavelength_nm,Fit_0.9314_WL_1450.0nm_BW_5nm,Fit_0.8906_WL_1460.0nm_BW_5nm,Fit_0.8826_WL_1470.0nm_BW_5nm,Fit_0.8482_WL_1480.0nm_BW_20nm,Fit_0.8893_WL_1490.0nm_BW_10nm,Fit_0.9327_WL_1500.0nm_BW_5nm,Fit_0.9066_WL_1510.0nm_BW_10nm,Fit_0.8078_WL_1520.0nm_BW_10nm,Fit_0.9432_WL_1530.0nm_BW_5nm,Fit_0.8368_WL_1540.0nm_BW_10nm,Fit_0.9001_WL_1540.0nm_BW_10nm,Fit_0.7750_WL_1550.0nm_BW_20nm
1412.7999999999997,0.001823086205694667,0.015688429706686838,0.0005705145192090083,0.022793407198138792,0.021002920827025953,3.756867814896507e-05,0.0033272708239876518,0.020635452716148143,0.0030927951331647468,0.002330062364158896,0.002348822679312929,0.01200219948116773
1413.1999999999998,0.005736400626597314,0.015952426328045173,0.0006115217995421297,0.024660224232640554,0.021132979649655416,1.1180483918120598e-05,0.0018380345280035154,0.07090000019448892,0.002054554607351503,0.0022041196249004834,0.0021470027642317767,0.011822253547525809
1413.6,0.0031136175058146765,0.0161575715121171,0.000499022937808835,0.02547438295890976,0.021558033494118757,3.334614811175502e-05,0.006858498114402447,0.009922351794895694,0.00022710086315623373,0.00188378187027158,0.0014410606725486718,0.011942371274887072
1414.0,0.00021757766027333337,0.015867989340233864,0.0005023586542647677,0.025150997664864116,0.021951338185012114,4.006467232555097e-05,0.00359824190396815,0.04763223937644317,0.0032639471345017883,0.0015075969076597568,0.0022958322420783273,0.011926899493664782
1414.3999999999999,0.004337941462984766,0.016032080385186647,0.0005468378730159633,0.023698955872484554,0.02211656055261252,1.2871938902242457e-05,0.0017222951971801212,0.054401970576188605,0.0018787803492984652,0.001240419199996943,0.002297552173859391,0.011748418331498282
1414.8,0.005971218127528819,0.0164036974165651,0.00044019506142766796,0.021225651206990298,0.022604555196930488,2.9914374247053017e-05,0.006928241773672223,0.004644644317034087,0.0003241655914694032,0.0012028275596385383,0.0014585567749846446,0.01190075097397364
1415.2,0.0012355868179060108,0.016135133104462105,0.00043509260934701126,0.017936015052764764,0.022971381138249064,4.271390906863021e-05,0.003931638118472062,0.06858466634491601,0.0034054641237266487,0.0014187677540812528,0.002217360713522427,0.011846499227136688
1415.6,0.0016014063626504393,0.01612606201891769,0.00048240233632418453,0.014123440596837856,0.023189950970894886,1.4652539989294998e-05,0.0015885967955077867,0.032656727087541484,0.0017249602965381445,0.0018048770364772306,0.0024455671395709586,0.01167682033271242
1415.9999999999998,0.006668072957701421,0.016635776497467662,0.0003829577463009015,0.010150225856602559,0.023730201198767058,2.6719577196576087e-05,0.006959940873339898,0.015525277740042758,0.0004267377575355456,0.0022055500717059456,0.0015097189145024412,0.011857253001903954
1416.3999999999999,0.004605977915365313,0.016496732172757142,0.0003693447721937213,0.006416437459663174,0.024074089515102922,4.634110785403428e-05,0.00433073061189074,0.07238330182944185,0.003522833302009891,0.0024577982526828757,0.0021159518273637253,0.01176167898228165
1416.8,0.0002991989539450227,0.01627080921268001,0.00041852170124549894,0.0033186710803554814,0.024362450727566574,1.7216671900835038e-05,0.0014477457685556218,0.01428208840803994,0.00159551320733536,0.002458873402244387,0.002580859240769028,0.01160733848497324
